2026-07-28 00:03:45,663 | INFO     | MarketStateClassifier initialised
2026-07-28 00:03:45,697 | INFO     | กำลังเชื่อมต่อโบรกเกอร์  | IQ Option
2026-07-28 00:03:45,697 | INFO     | [IQOPTION] Initialized with Zero Tolerance compliance
2026-07-28 00:03:45,766 | INFO     | Using stable_api.IQ_Option class
2026-07-28 00:03:45,766 | INFO     | [CONN] Connecting to IQ Option (DEMO) as venuz20152565@gmail.com...
2026-07-28 00:03:45,766 | INFO     | [CONN] API created, attempting to connect...
2026-07-28 00:03:48,418 | INFO     | [CONN] IQ Option connected (REAL MONEY)
2026-07-28 00:03:48,421 | INFO     | เชื่อมต่อ IQ Option สำเร็จ
2026-07-28 00:03:48,421 | INFO     | [CSVManager] Initialized with base_dir: data_base/csv/iq_option
2026-07-28 00:03:48,422 | INFO     | [CSVWriter] Initialized with encoding: utf-8, decimals: 6
2026-07-28 00:03:48,422 | INFO     | [CSVQueue] Initialized with 1 worker(s)
2026-07-28 00:03:48,422 | INFO     | [DataMonitor] Initialized with log level: WARNING
2026-07-28 00:03:48,422 | INFO     | [DataAdapter] Initialized with Zero Tolerance compliance
2026-07-28 00:03:48,423 | INFO     | [ANOMALY] Initialized with thresholds: {'spike_threshold': 0.3, 'zero_volume_threshold': 0, 'impossible_candle_threshold': 0.001, 'spike_window': 20, 'max_consecutive_zero_volume': 3, 'max_consecutive_anomalies': 10}
2026-07-28 00:03:48,423 | INFO     | [CandleValidator] Initialized with validation configuration
2026-07-28 00:03:48,423 | INFO     | [DataAdapter] Initialized with configuration
2026-07-28 00:03:48,792 | INFO     | บัญชี DEMO | Balance: $1271.51
2026-07-28 00:03:48,792 | INFO     | Server time offset: -1.3580000400543213 seconds
2026-07-28 00:03:48,796 | INFO     | ตรวจพบรายการสินทรัพย์ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 00:03:48,799 | INFO     | กำลังเตรียมข้อมูลสินทรัพย์ 4 รายการ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 00:03:49,088 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 100 candles
2026-07-28 00:03:49,561 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 250 candles
2026-07-28 00:03:49,846 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 50 candles
2026-07-28 00:03:49,857 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv - Queue size: 0
2026-07-28 00:03:49,857 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 00:03:49,857 | INFO     | [CSVWriter] Writing 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 00:03:49,859 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv - Queue size: 0
2026-07-28 00:03:49,860 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv - Queue size: 1
2026-07-28 00:03:49,860 | INFO     | [DataAdapter] EURUSD initialised — M1:100 M5:250 M15:50
2026-07-28 00:03:50,096 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 100 candles
2026-07-28 00:03:50,155 | INFO     | [CSVWriter] Successfully wrote 117 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 00:03:50,171 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 00:03:50,187 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 00:03:50,202 | INFO     | [CSVWriter] Writing 250 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 00:03:50,416 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 250 candles
2026-07-28 00:03:50,470 | INFO     | [CSVWriter] Successfully wrote 253 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 00:03:50,485 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 00:03:50,501 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 00:03:50,516 | INFO     | [CSVWriter] Writing 50 rows to data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 00:03:50,674 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 50 candles
2026-07-28 00:03:50,687 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv - Queue size: 0
