2026-07-24 12:45:49,942 | INFO     | FINALBOT Running
2026-07-24 12:45:50,122 | INFO     | MarketStateClassifier initialised
2026-07-24 12:45:50,125 | INFO     | กำลังเชื่อมต่อโบรกเกอร์  | IQ Option
2026-07-24 12:45:50,125 | INFO     | [IQOPTION] Initialized with Zero Tolerance compliance
2026-07-24 12:45:50,225 | INFO     | Using stable_api.IQ_Option class
2026-07-24 12:45:50,225 | INFO     | [CONN] Connecting to IQ Option (DEMO) as venuz20152565@gmail.com...
2026-07-24 12:45:50,225 | INFO     | [CONN] API created, attempting to connect...
2026-07-24 12:45:51,148 | INFO     | Websocket connected
2026-07-24 12:45:51,879 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:51,879 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:52,147 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:52,162 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:52,209 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:52,225 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:52,930 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:52,945 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:53,923 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:53,938 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:54,946 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:54,962 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:55,950 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:55,967 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:56,953 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:56,969 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:57,968 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:57,983 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:58,980 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:58,995 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:45:59,992 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:46:00,008 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:46:00,990 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:46:01,006 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:46:02,017 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:46:02,033 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:46:03,019 | ERROR    | error from callback <bound method WebsocketClient.on_message of <iqoptionapi.ws.client.WebsocketClient object at 0x000002390FFC6C30>>: WebsocketClient.on_message() takes 2 positional arguments but 3 were given
2026-07-24 12:46:03,034 | ERROR    | WebsocketClient.on_message() takes 2 positional arguments but 3 were given
