2026-07-28 04:56:12,172 | INFO     | [NEWS] Calendar file for today (2026-07-28) already exists.
2026-07-28 04:56:12,389 | INFO     | MarketStateClassifier initialised
2026-07-28 04:56:12,445 | INFO     | กำลังเชื่อมต่อโบรกเกอร์  | IQ Option
2026-07-28 04:56:12,445 | INFO     | [IQOPTION] Initialized with Zero Tolerance compliance
2026-07-28 04:56:12,513 | INFO     | Using stable_api.IQ_Option class
2026-07-28 04:56:12,513 | INFO     | [CONN] Connecting to IQ Option (DEMO) as venuz20152565@gmail.com...
2026-07-28 04:56:12,513 | INFO     | [CONN] API created, attempting to connect...
2026-07-28 04:56:14,484 | INFO     | [CONN] IQ Option connected (REAL MONEY)
2026-07-28 04:56:14,501 | INFO     | เชื่อมต่อ IQ Option สำเร็จ
2026-07-28 04:56:14,502 | INFO     | [CSVManager] Initialized with base_dir: data_base/csv/iq_option
2026-07-28 04:56:14,502 | INFO     | [CSVWriter] Initialized with encoding: utf-8, decimals: 6
2026-07-28 04:56:14,502 | INFO     | [CSVQueue] Initialized with 1 worker(s)
2026-07-28 04:56:14,502 | INFO     | [DataMonitor] Initialized with log level: WARNING
2026-07-28 04:56:14,502 | INFO     | [DataAdapter] Initialized with Zero Tolerance compliance
2026-07-28 04:56:14,503 | INFO     | [ANOMALY] Initialized with thresholds: {'spike_threshold': 0.3, 'zero_volume_threshold': 0, 'impossible_candle_threshold': 0.001, 'spike_window': 20, 'max_consecutive_zero_volume': 3, 'max_consecutive_anomalies': 10}
2026-07-28 04:56:14,503 | INFO     | [CandleValidator] Initialized with validation configuration
2026-07-28 04:56:14,503 | INFO     | [DataAdapter] Initialized with configuration
2026-07-28 04:56:15,016 | INFO     | บัญชี DEMO | Balance: $1453.95
2026-07-28 04:56:15,016 | INFO     | Server time offset: -2.438999891281128 seconds
2026-07-28 04:56:15,020 | INFO     | ตรวจพบรายการสินทรัพย์ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 04:56:15,026 | INFO     | กำลังเตรียมข้อมูลสินทรัพย์ 4 รายการ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 04:56:16,851 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 100 candles
2026-07-28 04:56:17,296 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 250 candles
2026-07-28 04:56:18,536 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 50 candles
2026-07-28 04:56:18,546 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv - Queue size: 0
2026-07-28 04:56:18,546 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:56:18,547 | INFO     | [CSVWriter] Writing 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:56:18,549 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv - Queue size: 0
2026-07-28 04:56:18,550 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv - Queue size: 1
2026-07-28 04:56:18,550 | INFO     | [DataAdapter] EURUSD initialised — M1:100 M5:250 M15:50
2026-07-28 04:56:18,643 | INFO     | [CSVWriter] Successfully wrote 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:56:18,659 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:56:18,675 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:56:18,690 | INFO     | [CSVWriter] Writing 250 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:56:18,821 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 100 candles
2026-07-28 04:56:18,828 | INFO     | [CSVWriter] Successfully wrote 250 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:56:18,828 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:56:18,847 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:56:18,863 | INFO     | [CSVWriter] Writing 50 rows to data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:56:19,002 | INFO     | [CSVWriter] Successfully wrote 50 rows to data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:56:19,018 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:56:19,033 | INFO     | [CSVQueue] Queue size: 0
2026-07-28 04:56:19,618 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 250 candles
2026-07-28 04:56:19,885 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 50 candles
2026-07-28 04:56:19,895 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv - Queue size: 0
2026-07-28 04:56:19,895 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-28 04:56:19,895 | INFO     | [CSVWriter] Writing 100 rows to data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-28 04:56:19,898 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M5.csv - Queue size: 0
2026-07-28 04:56:19,899 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M15.csv - Queue size: 1
2026-07-28 04:56:19,899 | INFO     | [DataAdapter] EURUSD-OTC initialised — M1:100 M5:250 M15:50
