2026-07-28 04:31:00,511 | INFO     | [NEWS] Calendar file for today (2026-07-28) already exists.
2026-07-28 04:31:00,727 | INFO     | MarketStateClassifier initialised
2026-07-28 04:31:00,730 | INFO     | กำลังเชื่อมต่อโบรกเกอร์  | IQ Option
2026-07-28 04:31:00,730 | INFO     | [IQOPTION] Initialized with Zero Tolerance compliance
2026-07-28 04:31:00,801 | INFO     | Using stable_api.IQ_Option class
2026-07-28 04:31:00,801 | INFO     | [CONN] Connecting to IQ Option (DEMO) as venuz20152565@gmail.com...
2026-07-28 04:31:00,801 | INFO     | [CONN] API created, attempting to connect...
2026-07-28 04:31:03,413 | INFO     | [CONN] IQ Option connected (REAL MONEY)
2026-07-28 04:31:03,414 | INFO     | เชื่อมต่อ IQ Option สำเร็จ
2026-07-28 04:31:03,414 | INFO     | [CSVManager] Initialized with base_dir: data_base/csv/iq_option
2026-07-28 04:31:03,414 | INFO     | [CSVWriter] Initialized with encoding: utf-8, decimals: 6
2026-07-28 04:31:03,416 | INFO     | [CSVQueue] Initialized with 1 worker(s)
2026-07-28 04:31:03,417 | INFO     | [DataMonitor] Initialized with log level: WARNING
2026-07-28 04:31:03,417 | INFO     | [DataAdapter] Initialized with Zero Tolerance compliance
2026-07-28 04:31:03,418 | INFO     | [ANOMALY] Initialized with thresholds: {'spike_threshold': 0.3, 'zero_volume_threshold': 0, 'impossible_candle_threshold': 0.001, 'spike_window': 20, 'max_consecutive_zero_volume': 3, 'max_consecutive_anomalies': 10}
2026-07-28 04:31:03,418 | INFO     | [CandleValidator] Initialized with validation configuration
2026-07-28 04:31:03,418 | INFO     | [DataAdapter] Initialized with configuration
2026-07-28 04:31:03,969 | INFO     | บัญชี DEMO | Balance: $1453.95
2026-07-28 04:31:03,969 | INFO     | Server time offset: -1.4539999961853027 seconds
2026-07-28 04:31:03,969 | INFO     | ตรวจพบรายการสินทรัพย์ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 04:31:03,969 | INFO     | กำลังเตรียมข้อมูลสินทรัพย์ 4 รายการ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 04:31:04,265 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 100 candles
2026-07-28 04:31:04,672 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 250 candles
2026-07-28 04:31:04,962 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 50 candles
2026-07-28 04:31:04,981 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv - Queue size: 0
2026-07-28 04:31:04,981 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:31:04,981 | INFO     | [CSVWriter] Writing 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:31:04,986 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv - Queue size: 0
2026-07-28 04:31:04,991 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv - Queue size: 1
2026-07-28 04:31:04,992 | INFO     | [DataAdapter] EURUSD initialised — M1:100 M5:250 M15:50
2026-07-28 04:31:05,085 | INFO     | [CSVWriter] Successfully wrote 135 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:31:05,100 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 04:31:05,116 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:31:05,131 | INFO     | [CSVWriter] Writing 250 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:31:05,235 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 100 candles
2026-07-28 04:31:05,364 | INFO     | [CSVWriter] Successfully wrote 257 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:31:05,379 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 04:31:05,395 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:31:05,411 | INFO     | [CSVWriter] Writing 50 rows to data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:31:05,625 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 250 candles
2026-07-28 04:31:05,633 | INFO     | [CSVWriter] Successfully wrote 53 rows to data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:31:05,633 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 04:31:05,634 | INFO     | [CSVQueue] Queue size: 0
