2026-07-28 05:15:32,703 | INFO     | [NEWS] Calendar file for today (2026-07-28) already exists.
2026-07-28 05:15:32,927 | INFO     | MarketStateClassifier initialised
2026-07-28 05:15:32,955 | INFO     | กำลังเชื่อมต่อโบรกเกอร์  | IQ Option
2026-07-28 05:15:32,955 | INFO     | [IQOPTION] Initialized with Zero Tolerance compliance
2026-07-28 05:15:33,034 | INFO     | Using stable_api.IQ_Option class
2026-07-28 05:15:33,034 | INFO     | [CONN] Connecting to IQ Option (DEMO) as venuz20152565@gmail.com...
2026-07-28 05:15:33,034 | INFO     | [CONN] API created, attempting to connect...
2026-07-28 05:15:35,503 | INFO     | [CONN] IQ Option connected (REAL MONEY)
2026-07-28 05:15:35,510 | INFO     | เชื่อมต่อ IQ Option สำเร็จ
2026-07-28 05:15:35,511 | INFO     | [CSVManager] Initialized with base_dir: data_base/csv/iq_option
2026-07-28 05:15:35,511 | INFO     | [CSVWriter] Initialized with encoding: utf-8, decimals: 6
2026-07-28 05:15:35,511 | INFO     | [CSVQueue] Initialized with 1 worker(s)
2026-07-28 05:15:35,512 | INFO     | [DataMonitor] Initialized with log level: WARNING
2026-07-28 05:15:35,512 | INFO     | [DataAdapter] Initialized with Zero Tolerance compliance
2026-07-28 05:15:35,512 | INFO     | [ANOMALY] Initialized with thresholds: {'spike_threshold': 0.3, 'zero_volume_threshold': 0, 'impossible_candle_threshold': 0.001, 'spike_window': 20, 'max_consecutive_zero_volume': 3, 'max_consecutive_anomalies': 10}
2026-07-28 05:15:35,513 | INFO     | [CandleValidator] Initialized with validation configuration
2026-07-28 05:15:35,513 | INFO     | [DataAdapter] Initialized with configuration
2026-07-28 05:15:35,895 | INFO     | บัญชี DEMO | Balance: $1453.95
2026-07-28 05:15:35,896 | INFO     | Server time offset: -1.3989999294281006 seconds
2026-07-28 05:15:35,901 | INFO     | ตรวจพบรายการสินทรัพย์ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 05:15:35,908 | INFO     | กำลังเตรียมข้อมูลสินทรัพย์ 4 รายการ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 05:15:36,239 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 100 candles
2026-07-28 05:15:36,664 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 250 candles
2026-07-28 05:15:36,892 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 50 candles
2026-07-28 05:15:36,908 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv - Queue size: 0
2026-07-28 05:15:36,909 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 05:15:36,909 | INFO     | [CSVWriter] Writing 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 05:15:36,912 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv - Queue size: 0
2026-07-28 05:15:36,913 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv - Queue size: 1
2026-07-28 05:15:36,913 | INFO     | [DataAdapter] EURUSD initialised — M1:100 M5:250 M15:50
2026-07-28 05:15:37,015 | INFO     | [CSVWriter] Successfully wrote 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 05:15:37,030 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 05:15:37,046 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 05:15:37,061 | INFO     | [CSVWriter] Writing 250 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 05:15:37,193 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 100 candles
