2026-07-28 06:05:16,223 | INFO     | [NEWS] Calendar file for today (2026-07-28) already exists.
2026-07-28 06:05:16,441 | INFO     | MarketStateClassifier initialised
2026-07-28 06:05:16,461 | INFO     | กำลังเชื่อมต่อโบรกเกอร์  | IQ Option
2026-07-28 06:05:16,461 | INFO     | [IQOPTION] Initialized with Zero Tolerance compliance
2026-07-28 06:05:16,531 | INFO     | Using stable_api.IQ_Option class
2026-07-28 06:05:16,531 | INFO     | [CONN] Connecting to IQ Option (DEMO) as venuz20152565@gmail.com...
2026-07-28 06:05:16,531 | INFO     | [CONN] API created, attempting to connect...
2026-07-28 06:05:18,991 | INFO     | [CONN] IQ Option connected (REAL MONEY)
2026-07-28 06:05:19,053 | INFO     | เชื่อมต่อ IQ Option สำเร็จ
2026-07-28 06:05:19,053 | INFO     | [CSVManager] Initialized with base_dir: data_base/csv/iq_option
2026-07-28 06:05:19,053 | INFO     | [CSVWriter] Initialized with encoding: utf-8, decimals: 6
2026-07-28 06:05:19,054 | INFO     | [CSVQueue] Initialized with 1 worker(s)
2026-07-28 06:05:19,054 | INFO     | [DataMonitor] Initialized with log level: WARNING
2026-07-28 06:05:19,054 | INFO     | [DataAdapter] Initialized with Zero Tolerance compliance
2026-07-28 06:05:19,054 | INFO     | [ANOMALY] Initialized with thresholds: {'spike_threshold': 0.3, 'zero_volume_threshold': 0, 'impossible_candle_threshold': 0.001, 'spike_window': 20, 'max_consecutive_zero_volume': 3, 'max_consecutive_anomalies': 10}
2026-07-28 06:05:19,055 | INFO     | [CandleValidator] Initialized with validation configuration
2026-07-28 06:05:19,055 | INFO     | [DataAdapter] Initialized with configuration
2026-07-28 06:05:19,445 | INFO     | บัญชี DEMO | Balance: $1453.95
2026-07-28 06:05:19,446 | INFO     | Server time offset: -1.937999963760376 seconds
2026-07-28 06:05:19,446 | INFO     | [TIME SYNC] Started time sync daemon thread (scheduled at :30 of every minute)
2026-07-28 06:05:19,452 | INFO     | ตรวจพบรายการสินทรัพย์ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 06:05:19,458 | INFO     | กำลังเตรียมข้อมูลสินทรัพย์ 4 รายการ : EURUSD, EURUSD-OTC, GBPUSD-OTC, EURGBP-OTC
2026-07-28 06:05:19,774 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 100 candles
2026-07-28 06:05:20,208 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 250 candles
2026-07-28 06:05:20,486 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD: 50 candles
2026-07-28 06:05:20,497 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv - Queue size: 0
2026-07-28 06:05:20,498 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 06:05:20,498 | INFO     | [CSVWriter] Writing 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 06:05:20,500 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv - Queue size: 0
2026-07-28 06:05:20,501 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv - Queue size: 1
2026-07-28 06:05:20,501 | INFO     | [DataAdapter] EURUSD initialised — M1:100 M5:250 M15:50
2026-07-28 06:05:20,657 | INFO     | [CSVWriter] Successfully wrote 100 rows to data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 06:05:20,673 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M1.csv
2026-07-28 06:05:20,689 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 06:05:20,704 | INFO     | [CSVWriter] Writing 250 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 06:05:20,771 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 100 candles
2026-07-28 06:05:20,798 | INFO     | [CSVWriter] Successfully wrote 250 rows to data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 06:05:20,814 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M5.csv
2026-07-28 06:05:20,830 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 06:05:20,846 | INFO     | [CSVWriter] Writing 50 rows to data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 06:05:20,953 | INFO     | [CSVWriter] Successfully wrote 50 rows to data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 06:05:20,969 | INFO     | [CSVQueue] Successfully processed write for data_base/csv/iq_option\EURUSD\EURUSD_M15.csv
2026-07-28 06:05:20,984 | INFO     | [CSVQueue] Queue size: 0
2026-07-28 06:05:21,192 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 250 candles
2026-07-28 06:05:21,486 | INFO     | [IQOPTION] REST fetch succeeded for EURUSD-OTC: 50 candles
2026-07-28 06:05:21,497 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv - Queue size: 0
2026-07-28 06:05:21,497 | INFO     | [CSVQueue] Processing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-28 06:05:21,499 | INFO     | [CSVWriter] Writing 100 rows to data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M1.csv
2026-07-28 06:05:21,504 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M5.csv - Queue size: 0
2026-07-28 06:05:21,506 | INFO     | [CSVQueue] Enqueuing write for data_base/csv/iq_option\EURUSD-OTC\EURUSD-OTC_M15.csv - Queue size: 1
