2026-06-16 11:43:11,242 | INFO     | [CONN] Connecting to IQ Option (PRACTICE) as venuz20152565@gmail.com...
2026-06-16 11:43:14,515 | INFO     | [CONN] IQ Option connected (DEMO)
2026-06-16 11:43:14,524 | INFO     | [OK] Executor reusing IQ Option connection from adapter
2026-06-16 11:43:14,543 | INFO     | DeepSeek Agent found at: C:\Users\Administrator\AppData\Roaming\npm\deepseek-agent.CMD
2026-06-16 11:43:17,750 | ERROR    | Agent error (code 1)
2026-06-16 11:43:21,077 | ERROR    | Agent error (code 1)
2026-06-16 11:43:24,822 | ERROR    | Agent error (code 1)
2026-06-16 11:43:28,356 | ERROR    | Agent error (code 1)
2026-06-16 11:45:10,332 | ERROR    | Agent error (code 1)
2026-06-16 11:45:13,474 | ERROR    | Agent error (code 1)
2026-06-16 11:45:16,845 | ERROR    | Agent error (code 1)
2026-06-16 11:45:19,656 | ERROR    | Agent error (code 1)
2026-06-16 11:50:08,404 | ERROR    | Agent error (code 1)
2026-06-16 11:50:11,165 | ERROR    | Agent error (code 1)
2026-06-16 11:50:13,999 | ERROR    | Agent error (code 1)
2026-06-16 11:50:17,656 | ERROR    | Agent error (code 1)
2026-06-16 11:55:06,793 | ERROR    | Agent error (code 1)
2026-06-16 11:55:09,507 | ERROR    | Agent error (code 1)
2026-06-16 11:55:12,274 | ERROR    | Agent error (code 1)
2026-06-16 11:55:15,198 | ERROR    | Agent error (code 1)
