timestamp,open,high,low,close,volume,symbol,m15_bias,m5_ema5,m5_ema10,m5_ema20,m5_ema50,m5_ema100,m5_ema200,m5_bias,m5_bb_upper,m5_bb_lower,m5_bb_width,m5_bbw_sma_100,m5_rsi7,m5_rsi14,m5_macd,m5_macd_signal,m5_macd_hist,m5_stoch_k,m5_stoch_d,m5_atr14,m5_atr_percentile,m5_atr_zscore,m5_atr_recent_avg,m5_atr_past_avg,m5_adx,m5_di_plus,m5_di_minus,m5_dx,m5_roc,m5_volume,m5_volume_ma20,m5_volume_ratio,m5_volume_spike,m5_volume_trend,m5_slope_10,m5_slope_20,m5_slope_50,m5_support,m5_resistance,m5_pivot,m5_r1,m5_r2,m5_s1,m5_s2,m5_box_duration,m5_box_tightness,m1_ema5,m1_ema20,m1_rsi14,m1_macd,m1_macd_signal,m1_stoch_k,m1_stoch_d,m1_atr14,m1_support,m1_resistance,m1_bb_upper,m1_bb_lower,m1_volume,m1_volume_ratio,meta_close,meta_high,meta_low,meta_open,meta_session,meta_data_age_ms,meta_data_quality,ohlcv_close,ohlcv_high,ohlcv_low,ohlcv_open,ohlcv_session,ohlcv_data_age_ms,ohlcv_data_quality,price_action_pattern,price_action_last_candle_bias,price_action_body_strength,price_action_wick_dominance,price_action_momentum_bias,price_action_move_quality,price_action_trap_alert,price_action_sr_interaction,behavior_conviction,behavior_hesitation,behavior_pressure_balance,behavior_participation,behavior_behavior,behavior_is_decisive,behavior_confidence,candle_pattern_patterns_detected,candle_pattern_pattern_count,candle_pattern_pattern_strength,candle_pattern_bias,candle_pattern_last_candle_color,candle_pattern_confidence,trap_detector_trap_detected,trap_detector_trap_type,trap_detector_trap_score,trap_detector_false_breakout,trap_detector_stop_hunt,trap_detector_rejection_wick,trap_detector_confidence,conflict_conflict_detected,conflict_conflict_score,conflict_agreement_score,conflict_ema_direction,conflict_momentum_direction,conflict_candle_direction,conflict_conflicting_signals,conflict_all_aligned,conflict_confidence,continuation_continuation_probability,continuation_reversal_probability,continuation_pullback_health,continuation_momentum_intact,continuation_volume_supports_move,continuation_bias,continuation_confidence,continuation_retest_detected,continuation_retest_quality,continuation_retest_type,divergence_divergence_detected,divergence_divergence_type,divergence_rsi_divergence,divergence_macd_divergence,divergence_divergence_strength,divergence_both_confirm,divergence_confidence,efficiency_efficiency_ratio,efficiency_path_efficiency,efficiency_directional_efficiency,efficiency_overall_efficiency,efficiency_movement_quality,efficiency_is_efficient,efficiency_confidence,persistence_persistence_score,persistence_autocorrelation,persistence_max_consecutive_run,persistence_trend_persistence,persistence_is_persistent,persistence_behavior,persistence_confidence,persistence_expansion_persistence,persistence_fatigue_risk,transition_in_transition,transition_transition_type,transition_volatility_shift,transition_momentum_shift,transition_structure_shift,transition_stability_score,transition_is_stable,transition_confidence,analysis_trend_direction,analysis_trend_strength,analysis_trend_type,analysis_volatility_regime,engines_trend_direction,engines_trend_strength,engines_trend_momentum,engines_trend_type,engines_trend_confidence,engines_trend_reversal_risk,engines_trend_sustain_probability,engines_strength_momentum_level,engines_strength_divergence,engines_strength_strength_score,engines_strength_exhaustion_risk,engines_strength_confidence,engines_volatility_regime,engines_volatility_volatility_score,engines_volatility_expansion_probability,engines_volatility_contraction_probability,engines_volatility_volatility_zscore,engines_volatility_spike_detected,engines_volatility_confidence,engines_volatility_bbw_compression_ratio,engines_volatility_compression_quality,engines_structure_structure_type,engines_structure_structure_score,engines_structure_bos_detected,engines_structure_bos_type,engines_structure_key_zones_strong_support,engines_structure_key_zones_strong_resistance,engines_structure_key_zones_middle,engines_structure_zone_proximity,engines_structure_breakout_probability,engines_structure_reversal_probability,engines_structure_confidence,engines_mtf_alignment_score,engines_mtf_dominant_direction,engines_mtf_htf_direction,engines_mtf_ltf_direction,engines_mtf_htf_ltf_conflict,engines_mtf_timeframes_analyzed,engines_mtf_confidence_from_mtf,engines_mtf_confidence,market_state,market_state_full_state,market_state_full_confidence,market_state_full_quality_score,market_state_full_tradeable,market_state_full_stability,market_state_full_description,market_state_full_metrics_volume_ratio,market_state_full_metrics_noise_level,market_state_full_metrics_rsi_extreme_bull,market_state_full_metrics_rsi_extreme_bear,market_state_full_metrics_price_above_ma20,market_state_full_metrics_price_above_ma50,market_state_full_metrics_wick_lower_ratio,market_state_full_metrics_wick_upper_ratio,market_state_full_metrics_compression_detected,market_state_full_metrics_divergence_detected,market_state_full_metrics_volume_surge,market_state_full_metrics_adaptive_adx_threshold,market_state_full_metrics_is_otc,signals_triggered,signals_count,signals_top_signal,market_context_state,market_context_description,market_context_volatility_regime,market_context_news_impact,market_context_expected_volatility_%,market_context_recent_ai_memory,decision_layer_tradeable,decision_layer_tradeable_reason,decision_layer_confidence_score,decision_layer_stability_score,decision_layer_quality_score,decision_layer_risk_level,decision_layer_suggested_expiry_minutes,decision_layer_suggested_action,decision_layer_final_reason_th
2026-06-26 06:58:00,1.13605,1.136065,1.13603,1.13603,64.0,EURUSD,BEARISH,1.136311,1.136405,1.136594,1.136897,1.136964,1.136663,BEARISH,1.137307,1.13601,0.001297,0.001082,42.86,31.72,-0.000232,-0.000203,-3e-05,19.34,14.37,0.000202,12.56,-1.05,0.000196,0.000166,31.35,14.59,30.17,34.81,-0.0299,306,272.3,1.124,False,FALLING,-4.5e-05,-5.2e-05,-1.9e-05,1.136115,1.137185,1.136302,1.136363,1.136407,1.136258,1.136197,20,5.3,1.136147,1.136232,35.2,-5.2e-05,-4.5e-05,17.12,46.47,6.9e-05,1.13603,1.136345,1.136369,1.136077,64,1.143,1.13603,1.136065,1.13603,1.13605,ASIAN,62867,HIGH,1.13603,1.136065,1.13603,1.13605,ASIAN,62867,HIGH,BULLISH_ENGULFING,BULLISH,WEAK,LOW,NEUTRAL,CHOPPY,False,TESTING_SUPPORT,55,26,-13.333333333333334,67,NEUTRAL,False,70,['BULLISH_ENGULFING'],1,20,BULLISH,BULLISH,60,False,NONE,0,False,False,False,60,False,0,100,DOWN,NONE,NONE,0,True,75,70,30,80,False,True,CONTINUATION,70,True,60.0,BEARISH,False,NONE,False,False,0,False,60,34.48275862068437,20.080862533695658,60.0,38,FAIR,False,75,48,-0.30350003627974215,4,90.0,False,MEAN_REVERTING,70,34.389390167292646,16.179814191397003,True,MOMENTUM_SHIFT,False,True,True,35,False,70,DOWN,60,CORRECTIVE,LOW,DOWN,60,-0.0299,CORRECTIVE,55,30,50,NORMAL,NONE,70,30,80,LOW,58,40,60,-1.05,False,65,1.198706099815157,60.129390018484294,RANGING,90,False,NONE,1.136115,1.136363,1.136302,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,53,70,True,33,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",1.124,0.5,False,False,False,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.018,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:00:00,1.136105,1.1362,1.136105,1.136145,78.0,EURUSD,BEARISH,1.136256,1.136358,1.136551,1.136868,1.136951,1.136677,BEARISH,1.13727,1.135955,0.001315,0.001075,35.29,29.25,-0.000239,-0.00021,-2.9e-05,16.86,16.95,0.000215,15.58,-0.96,0.000199,0.000165,32.34,13.05,34.61,45.24,-0.0479,262,282.2,0.928,False,RISING,-3.9e-05,-5.3e-05,-2e-05,1.13603,1.137185,1.136165,1.1363,1.136455,1.13601,1.135875,21,5.37,1.136138,1.136213,42.15,-5.5e-05,-4.8e-05,20.63,15.41,7e-05,1.13603,1.136345,1.136374,1.13606,78,1.371,1.136145,1.1362,1.136105,1.136105,ASIAN,62847,HIGH,1.136145,1.1362,1.136105,1.136105,ASIAN,62847,HIGH,NONE,BEARISH,WEAK,LOW,NEUTRAL,NORMAL,True,NONE,54,26,-13.333333333333334,60,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,37.704918032784796,26.403061224497836,60.0,41,FAIR,False,75,48,-0.3354194550549173,4,90.0,False,MEAN_REVERTING,70,35.23436644389644,15.513041516326155,True,MOMENTUM_SHIFT,False,True,True,35,False,70,DOWN,60,CORRECTIVE,LOW,DOWN,60,-0.0479,CORRECTIVE,55,30,50,NORMAL,NONE,75,30,85,LOW,58,40,60,-0.96,False,65,1.2232558139534884,57.674418604651166,RANGING,90,False,NONE,1.13601,1.1363,1.136165,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,53,70,True,34,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.928,0.5,False,False,False,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.019,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:01:00,1.136155,1.136385,1.1361,1.136365,223.0,EURUSD,BEARISH,1.136256,1.136358,1.136551,1.136868,1.136951,1.136677,BEARISH,1.13727,1.135955,0.001315,0.001075,35.29,29.25,-0.000239,-0.00021,-2.9e-05,16.86,16.95,0.000215,15.58,-0.96,0.000199,0.000165,32.34,13.05,34.61,45.24,-0.0479,262,282.2,0.928,False,RISING,-3.9e-05,-5.3e-05,-2e-05,1.13603,1.137185,1.136165,1.1363,1.136455,1.13601,1.135875,21,5.37,1.136214,1.136228,59.75,-3.6e-05,-4.6e-05,52.09,27.06,8.5e-05,1.13603,1.136385,1.136396,1.136056,223,3.381,1.136365,1.136385,1.1361,1.136155,ASIAN,63139,HIGH,1.136365,1.136385,1.1361,1.136155,ASIAN,63139,HIGH,NONE,BEARISH,WEAK,LOW,NEUTRAL,NORMAL,True,NONE,54,26,-13.333333333333334,60,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,37.704918032784796,26.403061224497836,60.0,41,FAIR,False,75,48,-0.3354194550549173,4,90.0,False,MEAN_REVERTING,70,35.23436644389644,15.513041516326155,True,MOMENTUM_SHIFT,False,True,True,35,False,70,DOWN,60,CORRECTIVE,LOW,DOWN,60,-0.0479,CORRECTIVE,55,30,50,NORMAL,NONE,75,30,85,LOW,58,40,60,-0.96,False,65,1.2232558139534884,57.674418604651166,RANGING,90,False,NONE,1.13601,1.1363,1.136165,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,53,70,True,34,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.928,0.5,False,False,False,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.019,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:02:00,1.13636,1.136385,1.136145,1.136155,188.0,EURUSD,BEARISH,1.136256,1.136358,1.136551,1.136868,1.136951,1.136677,BEARISH,1.13727,1.135955,0.001315,0.001075,35.29,29.25,-0.000239,-0.00021,-2.9e-05,16.86,16.95,0.000215,15.58,-0.96,0.000199,0.000165,32.34,13.05,34.61,45.24,-0.0479,262,282.2,0.928,False,RISING,-3.9e-05,-5.3e-05,-2e-05,1.13603,1.137185,1.136165,1.1363,1.136455,1.13601,1.135875,21,5.37,1.136194,1.136221,46.73,-3.8e-05,-4.4e-05,55.36,42.7,9.7e-05,1.13603,1.136385,1.136396,1.13605,188,2.554,1.136155,1.136385,1.136145,1.13636,ASIAN,62601,HIGH,1.136155,1.136385,1.136145,1.13636,ASIAN,62601,HIGH,NONE,BEARISH,WEAK,LOW,NEUTRAL,NORMAL,True,NONE,54,26,-13.333333333333334,60,NEUTRAL,False,70,[],0,0,NEUTRAL,BEARISH,40,True,BEAR_TRAP,50,True,False,False,70,False,0,100,DOWN,NONE,NONE,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,37.704918032784796,26.403061224497836,60.0,41,FAIR,False,75,48,-0.3354194550549173,4,90.0,False,MEAN_REVERTING,70,35.23436644389644,15.513041516326155,True,MOMENTUM_SHIFT,False,True,True,35,False,70,DOWN,60,CORRECTIVE,LOW,DOWN,60,-0.0479,CORRECTIVE,55,30,50,NORMAL,NONE,75,30,85,LOW,58,40,60,-0.96,False,65,1.2232558139534884,57.674418604651166,RANGING,90,False,NONE,1.13601,1.1363,1.136165,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,53,70,True,34,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.928,0.5,False,False,False,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.019,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:25:00,1.13643,1.136475,1.13642,1.13642,58.0,EURUSD,BEARISH,1.136333,1.136342,1.136463,1.136769,1.136899,1.136725,BEARISH,1.136907,1.13597,0.000936,0.001034,59.86,41.46,-0.000178,-0.000205,2.6e-05,45.08,37.25,0.000204,14.07,-0.99,0.000206,0.000178,32.22,14.95,23.11,21.46,0.0202,329,414.25,0.794,False,FALLING,1.4e-05,-3e-05,-2.4e-05,1.13603,1.137055,1.136372,1.136523,1.136627,1.136268,1.136117,21,5.02,1.136386,1.136307,59.88,3.9e-05,1.9e-05,91.83,85.17,9.3e-05,1.13616,1.136475,1.13645,1.136136,58,0.482,1.13642,1.136475,1.13642,1.13643,ASIAN,63339,HIGH,1.13642,1.136475,1.13642,1.13643,ASIAN,63339,HIGH,NONE,BULLISH,WEAK,LOW,NEUTRAL,CHOPPY,False,NONE,56,23,-6.666666666666667,100,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,True,100,50,DOWN,NONE,UP,1,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,20.993227990969206,9.9644128113924,50.0,26,POOR,False,75,50,-0.3399352365392673,4,100.0,False,MEAN_REVERTING,70,38.36008419711423,11.816979353216507,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,40,CHOPPY,LOW,DOWN,40,0.0202,CHOPPY,55,30,50,NORMAL,BEARISH,65,40,75,LOW,58,40,60,-0.99,False,65,0.9052224371373307,89.47775628626692,RANGING,90,False,NONE,1.13603,1.136523,1.136372,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,52,70,True,33,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.794,0.5,False,False,False,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.018,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:27:00,1.136375,1.136375,1.13629,1.13632,105.0,EURUSD,BEARISH,1.136333,1.136342,1.136463,1.136769,1.136899,1.136725,BEARISH,1.136907,1.13597,0.000936,0.001034,59.86,41.46,-0.000178,-0.000205,2.6e-05,45.08,37.25,0.000204,14.07,-0.99,0.000206,0.000178,32.22,14.95,23.11,21.46,0.0202,329,414.25,0.794,False,FALLING,1.4e-05,-3e-05,-2.4e-05,1.13603,1.137055,1.136372,1.136523,1.136627,1.136268,1.136117,21,5.02,1.136363,1.136315,59.15,3.5e-05,2.6e-05,67.3,80.45,9.1e-05,1.13616,1.136475,1.136459,1.136144,105,0.894,1.13632,1.136375,1.13629,1.136375,ASIAN,63135,HIGH,1.13632,1.136375,1.13629,1.136375,ASIAN,63135,HIGH,NONE,BULLISH,WEAK,LOW,NEUTRAL,CHOPPY,False,NONE,56,23,-6.666666666666667,100,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,True,100,50,DOWN,NONE,UP,1,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,20.993227990969206,9.9644128113924,50.0,26,POOR,False,75,50,-0.3399352365392673,4,100.0,False,MEAN_REVERTING,70,38.36008419711423,11.816979353216507,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,40,CHOPPY,LOW,DOWN,40,0.0202,CHOPPY,55,30,50,NORMAL,BEARISH,65,40,75,LOW,58,40,60,-0.99,False,65,0.9052224371373307,89.47775628626692,RANGING,90,False,NONE,1.13603,1.136523,1.136372,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,52,70,True,33,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.794,0.5,False,False,False,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.018,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:29:00,1.13631,1.13643,1.13628,1.136415,133.0,EURUSD,BEARISH,1.136333,1.136342,1.136463,1.136769,1.136899,1.136725,BEARISH,1.136907,1.13597,0.000936,0.001034,59.86,41.46,-0.000178,-0.000205,2.6e-05,45.08,37.25,0.000204,14.07,-0.99,0.000206,0.000178,32.22,14.95,23.11,21.46,0.0202,329,414.25,0.794,False,FALLING,1.4e-05,-3e-05,-2.4e-05,1.13603,1.137055,1.136372,1.136523,1.136627,1.136268,1.136117,21,5.02,1.136366,1.136323,52.98,3.3e-05,2.8e-05,53.05,57.01,9.1e-05,1.13616,1.136475,1.136473,1.136153,133,1.2,1.136415,1.13643,1.13628,1.13631,ASIAN,62850,HIGH,1.136415,1.13643,1.13628,1.13631,ASIAN,62850,HIGH,NONE,BULLISH,WEAK,LOW,NEUTRAL,CHOPPY,False,NONE,56,23,-6.666666666666667,100,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,True,100,50,DOWN,NONE,UP,1,False,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,20.993227990969206,9.9644128113924,50.0,26,POOR,False,75,50,-0.3399352365392673,4,100.0,False,MEAN_REVERTING,70,38.36008419711423,11.816979353216507,True,MOMENTUM_SHIFT,False,True,False,65,True,70,DOWN,40,CHOPPY,LOW,DOWN,40,0.0202,CHOPPY,55,30,50,NORMAL,BEARISH,65,40,75,LOW,58,40,60,-0.99,False,65,0.9052224371373307,89.47775628626692,RANGING,90,False,NONE,1.13603,1.136523,1.136372,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,ACCUMULATION,ACCUMULATION,52,65,True,33,"Smart money accumulation. Bullish bias, look for breakout.",0.794,0.5,False,False,False,False,0.3,0.3,True,False,False,18,False,[],0,NO,ACCUMULATION,"Smart money accumulation. Bullish bias, look for breakout.",LOW,LOW,0.018,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:47:00,1.13654,1.136685,1.13654,1.13668,78.0,EURUSD,BEARISH,1.136429,1.136403,1.136459,1.136723,1.136873,1.136777,BULLISH,1.13667,1.136072,0.000598,0.00101,62.04,63.41,-0.000111,-0.00016,4.9e-05,71.7,75.47,0.000199,13.57,-0.96,0.000206,0.000196,27.82,14.04,19.46,16.17,0.0312,412,459.0,0.898,False,RISING,3.3e-05,-4e-06,-2.3e-05,1.13603,1.13677,1.136458,1.136587,1.136673,1.136372,1.136243,20,3.72,1.136554,1.136467,63.37,5.3e-05,4.1e-05,75.97,64.79,9.2e-05,1.13628,1.136685,1.136639,1.136301,78,0.662,1.13668,1.136685,1.13654,1.13654,ASIAN,63184,HIGH,1.13668,1.136685,1.13654,1.13654,ASIAN,63184,HIGH,NONE,BULLISH,WEAK,HIGH,NEUTRAL,CHOPPY,False,TESTING_RESISTANCE,55,23,0.0,71,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,NONE,NONE,UP,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,8.04020100502047,3.975155279502715,60.0,24,POOR,False,75,45,-0.33978460491084717,4,70.0,False,MEAN_REVERTING,70,42.17162847881797,7.8972397826057135,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,0.0312,CHOPPY,20,50,30,NORMAL,NONE,70,40,80,LOW,58,40,60,-0.96,False,65,0.592079207920792,100.0,RANGING,90,False,NONE,1.13603,1.136587,1.136458,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,52,70,True,32,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.898,0.5,False,False,True,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.018,[],True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:49:00,1.136675,1.136675,1.136525,1.13656,50.0,EURUSD,BEARISH,1.136429,1.136403,1.136459,1.136723,1.136873,1.136777,BULLISH,1.13667,1.136072,0.000598,0.00101,62.04,63.41,-0.000111,-0.00016,4.9e-05,71.7,75.47,0.000199,13.57,-0.96,0.000206,0.000196,27.82,14.04,19.46,16.17,0.0312,412,459.0,0.898,False,RISING,3.3e-05,-4e-06,-2.3e-05,1.13603,1.13677,1.136458,1.136587,1.136673,1.136372,1.136243,20,3.72,1.136584,1.136494,53.72,6.1e-05,4.9e-05,86.57,83.79,0.0001,1.13633,1.13669,1.13667,1.136323,50,0.458,1.13656,1.136675,1.136525,1.136675,ASIAN,62938,HIGH,1.13656,1.136675,1.136525,1.136675,ASIAN,62938,HIGH,NONE,BULLISH,WEAK,HIGH,NEUTRAL,CHOPPY,False,NONE,55,23,0.0,71,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,NONE,NONE,UP,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,8.04020100502047,3.975155279502715,60.0,24,POOR,False,75,45,-0.33978460491084717,4,70.0,False,MEAN_REVERTING,70,42.17162847881797,7.8972397826057135,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,0.0312,CHOPPY,20,50,30,NORMAL,NONE,70,40,80,LOW,58,40,60,-0.96,False,65,0.592079207920792,100.0,RANGING,90,False,NONE,1.13603,1.136587,1.136458,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,52,70,True,32,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.898,0.5,False,False,True,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.018,"[{'symbol': 'EURGBP-OTC', 'action': 'NO_TRADE', 'reason': 'ไม่พบข้อมูลราคาตลาดปัจจุบัน ไม่สามารถวิเคราะห์แนวโน้มและสัญญาณทางเทคนิคได้', 'timestamp': '2026-06-26T07:47:37.511819'}, {'symbol': 'EURGBP-OTC', 'action': 'NO_TRADE', 'reason': 'ไม่มีข้อมูลราคาและตัวชี้วัดจากตลาดปัจจุบันจึงไม่สามารถวิเคราะห์สัญญาณได้', 'timestamp': '2026-06-26T07:48:33.947303'}]",True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
2026-06-26 07:50:00,1.13656,1.136585,1.13656,1.136575,52.0,EURUSD,BEARISH,1.136477,1.136434,1.13647,1.136717,1.136867,1.136775,BULLISH,1.13665,1.136083,0.000568,0.001002,64.14,64.98,-8.9e-05,-0.000146,5.7e-05,71.59,73.23,0.000206,17.09,-0.92,0.000205,0.000199,25.84,18.09,18.15,0.18,0.0321,283,462.25,0.612,False,FALLING,3.1e-05,4e-06,-2.3e-05,1.13603,1.13677,1.136587,1.136678,1.136782,1.136483,1.136392,21,3.59,1.136581,1.136502,54.21,6e-05,5.1e-05,76.39,83.93,9.7e-05,1.13633,1.13669,1.136678,1.136324,52,0.501,1.136575,1.136585,1.13656,1.13656,ASIAN,63265,HIGH,1.136575,1.136585,1.13656,1.13656,ASIAN,63265,HIGH,NONE,BULLISH,WEAK,LOW,BULLISH,CHOPPY,False,NONE,54,23,6.666666666666667,69,NEUTRAL,False,70,[],0,0,NEUTRAL,BULLISH,40,False,NONE,0,False,False,False,60,False,0,100,NONE,NONE,UP,0,True,75,55,45,80,False,True,NEUTRAL,70,False,0.0,NONE,False,NONE,False,False,0,False,60,4.116222760295607,2.81862745098324,65.0,23,POOR,False,75,44,-0.31766685448746695,4,60.0,False,MEAN_REVERTING,70,44.10892703664938,6.0441557788298015,True,MOMENTUM_SHIFT,False,True,False,65,True,70,NONE,60,CHOPPY,LOW,NONE,60,0.0321,CHOPPY,20,50,30,NORMAL,NONE,70,40,80,LOW,58,40,60,-0.92,False,65,0.5668662674650699,100.0,RANGING,90,False,NONE,1.13603,1.136678,1.136587,FAR,30,50,85,50,NONE,NONE,NONE,False,[],0,0,BREAKOUT_EMERGING,BREAKOUT_EMERGING,50,70,True,31,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",0.612,0.5,False,False,True,False,0.3,0.3,True,False,False,18,False,[],0,NO,BREAKOUT_EMERGING,"Volatility expansion after compression. Potential breakout opportunity. (breakout prob: 30%, reversal prob: 50%)",LOW,LOW,0.018,"[{'symbol': 'EURGBP-OTC', 'action': 'NO_TRADE', 'reason': 'ไม่พบข้อมูลราคาตลาดปัจจุบัน ไม่สามารถวิเคราะห์แนวโน้มและสัญญาณทางเทคนิคได้', 'timestamp': '2026-06-26T07:47:37.511819'}, {'symbol': 'EURGBP-OTC', 'action': 'NO_TRADE', 'reason': 'ไม่มีข้อมูลราคาและตัวชี้วัดจากตลาดปัจจุบันจึงไม่สามารถวิเคราะห์สัญญาณได้', 'timestamp': '2026-06-26T07:48:33.947303'}, {'symbol': 'EURUSD', 'action': 'NO_TRADE', 'reason': 'ไม่มีข้อมูลตลาด JSON ให้วิเคราะห์ ไม่สามารถประเมินแนวโน้มและสัญญาณใด ๆ ได้', 'timestamp': '2026-06-26T07:49:31.466561'}]",True,Passed basic checks,0,50,50,MEDIUM,5,WAIT,รอการวิเคราะห์จาก AI
