timestamp,open,high,low,close,volume
2026-07-02 15:26:00,1.305535,1.305785,1.305435,1.305785,0
2026-07-02 15:27:00,1.305755,1.306025,1.305665,1.305725,0
2026-07-02 15:28:00,1.305745,1.306305,1.305645,1.306235,0
2026-07-02 15:29:00,1.306225,1.306485,1.306175,1.306465,0
2026-07-02 15:30:00,1.306475,1.306565,1.306105,1.306395,0
2026-07-02 15:31:00,1.306395,1.306905,1.306255,1.306905,0
2026-07-02 15:32:00,1.306915,1.307025,1.306345,1.306375,0
2026-07-02 15:33:00,1.306335,1.306585,1.306235,1.306505,0
2026-07-02 15:34:00,1.306495,1.306545,1.306055,1.306535,0
2026-07-02 15:35:00,1.306695,1.307055,1.306485,1.306685,0
2026-07-02 15:36:00,1.306785,1.307225,1.306695,1.307075,0
2026-07-02 15:37:00,1.307075,1.307235,1.306925,1.307015,0
2026-07-02 15:38:00,1.307005,1.307715,1.306915,1.307465,0
2026-07-02 15:39:00,1.307465,1.307965,1.307155,1.307325,0
2026-07-02 15:40:00,1.307395,1.307405,1.306595,1.306915,0
2026-07-02 15:41:00,1.306925,1.307135,1.306695,1.307045,0
2026-07-02 15:42:00,1.307055,1.307345,1.306935,1.307045,0
2026-07-02 15:43:00,1.307055,1.307395,1.306905,1.307215,0
2026-07-02 15:44:00,1.307215,1.307305,1.306955,1.306975,0
2026-07-02 15:45:00,1.307015,1.307225,1.306805,1.307165,0
2026-07-02 15:46:00,1.307155,1.307445,1.307005,1.307005,0
2026-07-02 15:47:00,1.306945,1.307545,1.306935,1.307545,0
2026-07-02 15:48:00,1.307555,1.307635,1.307255,1.307525,0
2026-07-02 15:49:00,1.307595,1.307785,1.307545,1.307605,0
2026-07-02 15:50:00,1.307615,1.307695,1.307265,1.307425,0
2026-07-02 15:51:00,1.307435,1.307675,1.307325,1.307665,0
2026-07-02 15:52:00,1.307615,1.307995,1.307615,1.307645,0
2026-07-02 15:53:00,1.307635,1.307685,1.307325,1.307365,0
2026-07-02 15:54:00,1.307395,1.307405,1.306975,1.307145,0
2026-07-02 15:55:00,1.307135,1.307655,1.307125,1.307395,0
2026-07-02 15:56:00,1.307405,1.308105,1.307405,1.307845,0
2026-07-02 15:57:00,1.307835,1.308015,1.307625,1.307885,0
