timestamp,open,high,low,close,volume
2026-06-21 20:32:00,0.865795,0.865795,0.865555,0.865665,0
2026-06-21 20:33:00,0.865655,0.865655,0.865205,0.865275,0
2026-06-21 20:34:00,0.865285,0.865405,0.865145,0.865395,0
2026-06-21 20:35:00,0.865405,0.865445,0.865055,0.865075,0
2026-06-21 20:36:00,0.865085,0.865165,0.864915,0.864965,0
2026-06-21 20:37:00,0.864955,0.865195,0.864885,0.865185,0
2026-06-21 20:38:00,0.865175,0.865185,0.864975,0.865185,0
2026-06-21 20:39:00,0.865195,0.865325,0.865165,0.865235,0
2026-06-21 20:40:00,0.865245,0.865465,0.865125,0.865405,0
2026-06-21 20:41:00,0.865395,0.865605,0.865345,0.865495,0
2026-06-21 20:42:00,0.865485,0.865595,0.865445,0.865525,0
2026-06-21 20:43:00,0.865515,0.865625,0.865235,0.865235,0
2026-06-21 20:44:00,0.865215,0.865265,0.864985,0.865165,0
2026-06-21 20:45:00,0.865175,0.865255,0.865115,0.865125,0
2026-06-21 20:46:00,0.865115,0.865125,0.864965,0.865015,0
2026-06-21 20:47:00,0.864985,0.864995,0.864775,0.864815,0
2026-06-21 20:48:00,0.864825,0.865005,0.864715,0.864725,0
2026-06-21 20:49:00,0.864745,0.864905,0.864665,0.864865,0
2026-06-21 20:50:00,0.864885,0.865045,0.864855,0.864995,0
2026-06-21 20:51:00,0.865005,0.865015,0.864805,0.864855,0
2026-06-21 20:52:00,0.864865,0.865265,0.864795,0.865125,0
2026-06-21 20:53:00,0.865135,0.865275,0.864985,0.865275,0
2026-06-21 20:54:00,0.865265,0.865295,0.864995,0.865085,0
2026-06-21 20:55:00,0.865095,0.865115,0.864915,0.864975,0
2026-06-21 20:56:00,0.864965,0.865415,0.864905,0.865385,0
2026-06-21 20:57:00,0.865365,0.865545,0.865255,0.865325,0
2026-06-21 20:58:00,0.865315,0.865375,0.865155,0.865365,0
2026-06-21 20:59:00,0.865355,0.865415,0.865265,0.865355,0
2026-06-21 21:00:00,0.865365,0.865465,0.865025,0.865065,0
2026-06-21 21:01:00,0.865055,0.865085,0.864875,0.864915,0
2026-06-21 21:02:00,0.864915,0.864965,0.864795,0.864925,0
2026-06-21 21:03:00,0.864925,0.864955,0.864705,0.864755,0
2026-06-21 21:04:00,0.864775,0.864875,0.864495,0.864585,0
2026-06-21 21:05:00,0.864575,0.864635,0.864385,0.864455,0
2026-06-21 21:06:00,0.864445,0.864445,0.864135,0.864285,0
2026-06-21 21:07:00,0.864295,0.864375,0.864155,0.864235,0
2026-06-21 21:08:00,0.864225,0.864575,0.864215,0.864405,0
2026-06-21 21:09:00,0.864425,0.864705,0.864365,0.864705,0
2026-06-21 21:10:00,0.864695,0.864745,0.864565,0.864595,0
2026-06-21 21:11:00,0.864565,0.864725,0.864545,0.864625,0
2026-06-21 21:12:00,0.864645,0.864805,0.864595,0.864755,0
2026-06-21 21:13:00,0.864755,0.864825,0.864635,0.864705,0
2026-06-21 21:14:00,0.864695,0.864855,0.864585,0.864655,0
2026-06-21 21:15:00,0.864625,0.864635,0.864315,0.864395,0
2026-06-21 21:16:00,0.864405,0.864445,0.864205,0.864255,0
2026-06-21 21:17:00,0.864245,0.864325,0.864045,0.864055,0
2026-06-21 21:18:00,0.864085,0.864415,0.864045,0.864345,0
2026-06-21 21:19:00,0.864335,0.864355,0.864175,0.864265,0
2026-06-21 21:20:00,0.864305,0.864345,0.864085,0.864105,0
2026-06-21 21:21:00,0.864135,0.864495,0.864115,0.864415,0
2026-06-21 21:22:00,0.864425,0.864705,0.864395,0.864675,0
2026-06-21 21:23:00,0.864655,0.864675,0.864495,0.864655,0
2026-06-21 21:24:00,0.864665,0.864795,0.864485,0.864795,0
2026-06-21 21:25:00,0.864785,0.865025,0.864775,0.864935,0
2026-06-21 21:26:00,0.864965,0.865225,0.864875,0.865145,0
2026-06-21 21:27:00,0.865155,0.865305,0.865125,0.865245,0
2026-06-21 21:28:00,0.865235,0.865725,0.865225,0.865695,0
2026-06-21 21:29:00,0.865685,0.865855,0.865665,0.865755,0
2026-06-21 21:30:00,0.865745,0.865855,0.865405,0.865465,0
2026-06-21 21:31:00,0.865475,0.865785,0.865455,0.865745,0
2026-06-21 21:32:00,0.865725,0.865885,0.865685,0.865755,0
2026-06-21 21:33:00,0.865745,0.865955,0.865745,0.865865,0
2026-06-21 21:34:00,0.865875,0.865895,0.865635,0.865755,0
2026-06-21 21:35:00,0.865785,0.865835,0.865585,0.865725,0
2026-06-21 21:36:00,0.865735,0.865855,0.865595,0.865625,0
2026-06-21 21:37:00,0.865615,0.865985,0.865605,0.865985,0
2026-06-21 21:38:00,0.865955,0.865965,0.865515,0.865735,0
2026-06-21 21:39:00,0.865745,0.865905,0.865715,0.865845,0
2026-06-21 21:40:00,0.865845,0.866005,0.865735,0.865735,0
2026-06-21 21:41:00,0.865725,0.865725,0.865415,0.865545,0
2026-06-21 21:42:00,0.865555,0.865765,0.865475,0.865705,0
2026-06-21 21:43:00,0.865695,0.865765,0.865535,0.865725,0
2026-06-21 21:44:00,0.865715,0.865715,0.865435,0.865435,0
2026-06-21 21:45:00,0.865445,0.865655,0.865325,0.865635,0
2026-06-21 21:46:00,0.865625,0.865695,0.865505,0.865695,0
2026-06-21 21:47:00,0.865685,0.865695,0.865515,0.865605,0
2026-06-21 21:48:00,0.865635,0.865905,0.865595,0.865895,0
2026-06-21 21:49:00,0.865915,0.865975,0.865755,0.865955,0
2026-06-21 21:50:00,0.865965,0.866085,0.865865,0.866065,0
2026-06-21 21:51:00,0.866075,0.866325,0.866055,0.866145,0
2026-06-21 21:52:00,0.866145,0.866235,0.866105,0.866165,0
2026-06-21 21:53:00,0.866175,0.866395,0.866165,0.866335,0
2026-06-21 21:54:00,0.866325,0.866355,0.866095,0.866125,0
2026-06-21 21:55:00,0.866135,0.866145,0.865945,0.866035,0
2026-06-21 21:56:00,0.866025,0.866065,0.865625,0.865645,0
2026-06-21 21:57:00,0.865625,0.865765,0.865495,0.865735,0
2026-06-21 21:58:00,0.865735,0.865795,0.865585,0.865605,0
2026-06-21 21:59:00,0.865615,0.865795,0.865605,0.865715,0
2026-06-21 22:00:00,0.865705,0.865715,0.865295,0.865305,0
2026-06-21 22:01:00,0.865295,0.865545,0.865235,0.865515,0
2026-06-21 22:02:00,0.865505,0.865585,0.865365,0.865445,0
2026-06-21 22:03:00,0.865435,0.865585,0.865415,0.865495,0
2026-06-21 22:04:00,0.865475,0.865505,0.865195,0.865245,0
2026-06-21 22:05:00,0.865235,0.865275,0.865065,0.865155,0
2026-06-21 22:06:00,0.865165,0.865575,0.865145,0.865545,0
2026-06-21 22:07:00,0.865525,0.865645,0.865415,0.865425,0
2026-06-21 22:08:00,0.865515,0.865675,0.865405,0.865575,0
2026-06-21 22:09:00,0.865585,0.865585,0.865355,0.865355,0
2026-06-21 22:10:00,0.865355,0.865445,0.865155,0.865335,0
2026-06-21 22:11:00,0.865305,0.865465,0.865245,0.865305,0
2026-06-21 22:12:00,0.865295,0.865455,0.865255,0.865375,0
2026-06-21 22:13:00,0.865375,0.865535,0.865235,0.865305,0
2026-06-21 22:14:00,0.865305,0.865345,0.865035,0.865295,0
2026-06-21 22:15:00,0.865275,0.865315,0.865135,0.865265,0
2026-06-21 22:16:00,0.865255,0.865335,0.865185,0.865285,0
2026-06-21 22:17:00,0.865285,0.865325,0.865165,0.865195,0
2026-06-21 22:18:00,0.865205,0.865225,0.864775,0.864805,0
2026-06-21 22:19:00,0.864795,0.865015,0.864715,0.864985,0
2026-06-21 22:20:00,0.864995,0.865145,0.864975,0.865145,0
2026-06-21 22:21:00,0.865145,0.865195,0.865025,0.865125,0
2026-06-21 22:22:00,0.865135,0.865255,0.865025,0.865135,0
2026-06-21 22:23:00,0.865105,0.865385,0.865105,0.865385,0
2026-06-21 22:24:00,0.865375,0.865395,0.864985,0.865245,0
2026-06-21 22:25:00,0.865235,0.865575,0.865175,0.865505,0
2026-06-21 22:26:00,0.865495,0.865675,0.865395,0.865645,0
2026-06-21 22:27:00,0.865645,0.865745,0.865585,0.865615,0
2026-06-21 22:28:00,0.865605,0.865615,0.865475,0.865605,0
2026-06-21 22:29:00,0.865625,0.865625,0.865425,0.865445,0
2026-06-21 22:30:00,0.865455,0.865475,0.865165,0.865315,0
2026-06-21 22:31:00,0.865315,0.865315,0.864885,0.864985,0
2026-06-21 22:32:00,0.864995,0.865155,0.864945,0.864945,0
2026-06-21 22:33:00,0.864955,0.864965,0.864625,0.864865,0
2026-06-21 22:34:00,0.864855,0.865065,0.864805,0.864985,0
2026-06-21 22:35:00,0.864995,0.864995,0.864835,0.864925,0
2026-06-21 22:36:00,0.864915,0.864955,0.864545,0.864555,0
2026-06-21 22:37:00,0.864535,0.864875,0.864515,0.864825,0
2026-06-21 22:38:00,0.864835,0.865045,0.864815,0.864855,0
2026-06-21 22:39:00,0.864865,0.864875,0.864585,0.864615,0
2026-06-21 22:40:00,0.864625,0.864685,0.864465,0.864555,0
2026-06-21 22:41:00,0.864565,0.864905,0.864565,0.864815,0
2026-06-21 22:42:00,0.864825,0.865005,0.864785,0.864835,0
2026-06-21 22:43:00,0.864845,0.864955,0.864755,0.864905,0
2026-06-21 22:44:00,0.864885,0.864935,0.864685,0.864895,0
2026-06-21 22:45:00,0.864885,0.865045,0.864825,0.864875,0
2026-06-21 22:46:00,0.864885,0.864965,0.864675,0.864965,0
2026-06-21 22:47:00,0.864965,0.865185,0.864855,0.865125,0
2026-06-21 22:48:00,0.865145,0.865405,0.865105,0.865405,0
2026-06-21 22:49:00,0.865385,0.865625,0.865305,0.865585,0
2026-06-21 22:50:00,0.865565,0.865655,0.865435,0.865585,0
2026-06-21 22:51:00,0.865575,0.865835,0.865475,0.865525,0
2026-06-21 22:52:00,0.865535,0.865565,0.865315,0.865345,0
2026-06-21 22:53:00,0.865355,0.865945,0.865355,0.865945,0
2026-06-21 22:54:00,0.865945,0.865975,0.865825,0.865865,0
2026-06-21 22:55:00,0.865865,0.866125,0.865855,0.865935,0
2026-06-21 22:56:00,0.865925,0.866025,0.865615,0.865665,0
2026-06-21 22:57:00,0.865655,0.865845,0.865615,0.865675,0
2026-06-21 22:58:00,0.865655,0.865835,0.865575,0.865775,0
2026-06-21 22:59:00,0.865765,0.866015,0.865715,0.865955,0
2026-06-21 23:00:00,0.865965,0.865965,0.865595,0.865715,0
2026-06-21 23:01:00,0.865735,0.865975,0.865725,0.865905,0
2026-06-21 23:02:00,0.865895,0.866095,0.865865,0.866055,0
2026-06-21 23:03:00,0.866065,0.866075,0.865725,0.865795,0
2026-06-21 23:04:00,0.865805,0.865885,0.865575,0.865615,0
2026-06-21 23:05:00,0.865635,0.865645,0.865215,0.865255,0
2026-06-21 23:06:00,0.865255,0.865395,0.865145,0.865155,0
2026-06-21 23:07:00,0.865165,0.865385,0.865085,0.865375,0
2026-06-21 23:08:00,0.865375,0.865545,0.865285,0.865345,0
2026-06-21 23:09:00,0.865345,0.865475,0.865215,0.865475,0
2026-06-21 23:10:00,0.865465,0.865705,0.865455,0.865655,0
2026-06-21 23:11:00,0.865665,0.865815,0.865645,0.865785,0
2026-06-21 23:12:00,0.865795,0.865825,0.865625,0.865725,0
2026-06-21 23:13:00,0.865695,0.865745,0.865575,0.865675,0
2026-06-21 23:14:00,0.865685,0.866125,0.865675,0.866125,0
2026-06-21 23:15:00,0.866145,0.866295,0.866065,0.866215,0
2026-06-21 23:16:00,0.866225,0.866345,0.866145,0.866205,0
2026-06-21 23:17:00,0.866195,0.866265,0.866025,0.866025,0
2026-06-21 23:18:00,0.866015,0.866165,0.865975,0.865985,0
2026-06-21 23:19:00,0.865975,0.866175,0.865935,0.866165,0
2026-06-21 23:20:00,0.866155,0.866325,0.866105,0.866295,0
2026-06-21 23:21:00,0.866315,0.866315,0.866065,0.866075,0
